File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2,innerShape_x1,innerShape_x2
Part1_E(1.88)Part3_E(1.86)Part11_E(1.98),1.88,1.86,1.98,0.015,1.25,1.75,1.2542979863765638,1.2547259688312709,-2.263303396400316,-2.2636634941247675,-0.1768280758030163,0.7234606104621456
Part1_E(1.59)Part3_E(2.15)Part11_E(1.92),1.59,2.15,1.92,0.015,1.25,1.75,1.2535387866059338,1.2539377907419773,-2.2632873372738525,-2.26366493787404,-0.1767671872097886,0.7227730436808328
Part1_E(2.35)Part3_E(1.79)Part11_E(2.31),2.35,1.79,2.31,0.015,1.25,1.75,1.2526640557229205,1.2530791219518742,-2.26128744090459,-2.261621596879142,-0.1768190026538902,0.7229650520272045
Part1_E(1.61)Part3_E(1.32)Part11_E(1.77),1.61,1.32,1.77,0.015,1.25,1.75,1.2592800336045051,1.2598777654984006,-2.2664035202214303,-2.266974062889473,0.1789357271242464,-0.7247600765794022
Part1_E(1.88)Part3_E(2.5)Part11_E(2.09),1.88,2.5,2.09,0.015,1.25,1.75,1.2511947636099516,1.2515243910307938,-2.261509102431005,-2.261784147164629,-0.1766445372644407,0.7210393733082965
Part1_E(1.07)Part3_E(1.01)Part11_E(1.54),1.07,1.01,1.54,0.015,1.25,1.75,1.265570532963625,1.2664660705201816,-2.270920111264418,-2.271961274010021,0.1800599492603711,-0.7297649612606968
Part1_E(1.92)Part3_E(1.47)Part11_E(2.18),1.92,1.47,2.18,0.015,1.25,1.75,1.2551839866906331,1.2557186658780026,-2.262745362762716,-2.2632621420200576,0.1786064964659024,-0.7231405362810108
Part1_E(1.78)Part3_E(1.96)Part11_E(1.44),1.78,1.96,1.44,0.015,1.25,1.75,1.257062153309317,1.2574325499661854,-2.266678458880061,-2.2669355523712573,-0.1767852739659049,0.7230886520693576
Part1_E(2.41)Part3_E(1.25)Part11_E(1.75),2.41,1.25,1.75,0.015,1.25,1.75,1.2589646363344982,1.259440381682526,-2.265661347906434,-2.2661239250566454,0.1784614016584096,-0.7235565648009823
Part1_E(1.49)Part3_E(2.38)Part11_E(1.04),1.49,2.38,1.04,0.015,1.25,1.75,1.2577172838773238,1.2580045352633211,-2.2685089033269947,-2.2687500605931814,-0.1766758571976682,0.7218676826391984
Part1_E(2.43)Part3_E(1.86)Part11_E(2.12),2.43,1.86,2.12,0.015,1.25,1.75,1.2531276229412394,1.2535094216394067,-2.262045073500065,-2.2623267353643746,-0.1767856606244271,0.7225051039210236
Part1_E(1.9)Part3_E(2.43)Part11_E(2.28),1.9,2.43,2.28,0.015,1.25,1.75,1.2507626675555346,1.2511095469708895,-2.260868143791317,-2.2611863671239907,-0.1766654322978022,0.7212586743996181
Part1_E(2.49)Part3_E(2.18)Part11_E(2.23),2.49,2.18,2.23,0.015,1.25,1.75,1.2513534194984597,1.2516902929035882,-2.260995352143728,-2.2612360984639435,-0.1766896966878698,0.721252259919429
Part1_E(1.81)Part3_E(1.2)Part11_E(1.05),1.81,1.2,1.05,0.015,1.25,1.75,1.2684454232152642,1.2688642168650954,-2.2754340425611246,-2.275911400958066,0.178745605380313,-0.7251103523792121
Part1_E(1.62)Part3_E(2.31)Part11_E(1.45),1.62,2.31,1.45,0.015,1.25,1.75,1.2551901761422537,1.2555237875199492,-2.265549807835635,-2.265790104878516,-0.1766983535611903,0.7219870780287775
Part1_E(1.99)Part3_E(2.28)Part11_E(1.32),1.99,2.28,1.32,0.015,1.25,1.75,1.2557106513042549,1.2559960472275866,-2.2660776471967585,-2.2663396495005856,-0.1766684200013769,0.7214367767995149
Part1_E(1.82)Part3_E(2.02)Part11_E(2.14),1.82,2.02,2.14,0.015,1.25,1.75,1.252883701636513,1.2532976728302072,-2.2622173050364505,-2.2626035285454407,-0.1767866510759643,0.7228923090724125
Part1_E(1.98)Part3_E(1.95)Part11_E(1.38),1.98,1.95,1.38,0.015,1.25,1.75,1.2572981491970303,1.2576479844066224,-2.266914235281878,-2.2672076282732143,-0.1767670333983522,0.7227275783248498
Part1_E(1.91)Part3_E(2.12)Part11_E(1.34),1.91,2.12,1.34,0.015,1.25,1.75,1.2565952597812715,1.2569230618157057,-2.2666386344623306,-2.2669083719939462,-0.1767196051266319,0.7221520788848783
Part1_E(1.61)Part3_E(1.38)Part11_E(1.34),1.61,1.38,1.34,0.015,1.25,1.75,1.2627986972486211,1.2633287212598323,-2.2705500785760235,-2.270906619131461,0.1787960278139692,-0.724333361897313
Part1_E(2.46)Part3_E(1.95)Part11_E(1.17),2.46,1.95,1.17,0.015,1.25,1.75,1.258363239971491,1.2586184067433002,-2.268114816968328,-2.268366219441024,0.1778834024270677,-0.7202742638104337
Part1_E(1.92)Part3_E(2.03)Part11_E(1.82),1.92,2.03,1.82,0.015,1.25,1.75,1.2542425017849606,1.2546220844031466,-2.263774968499624,-2.2640656109393347,-0.1767628058295093,0.7226013924422666
Part1_E(1.18)Part3_E(1.75)Part11_E(1.82),1.18,1.75,1.82,0.015,1.25,1.75,1.2566586402675533,1.2572003710427486,-2.2654546999521603,-2.266081014951609,-0.1769935876150883,0.7259580384703892
Part1_E(2.05)Part3_E(1.02)Part11_E(2),2.05,1.02,2.0,0.015,1.25,1.75,1.2589935197101183,1.2596418700404817,-2.264024014889885,-2.264674932145316,0.1789392384489999,-0.7260176101254401
Part1_E(1.64)Part3_E(1.7)Part11_E(1.42),1.64,1.7,1.42,0.015,1.25,1.75,1.259208058292842,1.259644511652897,-2.2681127249700843,-2.268442806933883,0.1785087476745939,-0.7224374142225359
Part1_E(2.46)Part3_E(1.04)Part11_E(1.81),2.46,1.04,1.81,0.015,1.25,1.75,1.2600514261949884,1.2605860983557704,-2.2653071640057227,-2.26586055788207,0.178646884390989,-0.7249440450139326
Part1_E(1.6)Part3_E(2.2)Part11_E(1.72),1.6,2.2,1.72,0.015,1.25,1.75,1.2542802617913864,1.2546552621000822,-2.2642507545688435,-2.264562263975082,-0.1767431468058223,0.7225083856343237
Part1_E(2.5)Part3_E(1.29)Part11_E(1.96),2.5,1.29,1.96,0.015,1.25,1.75,1.2570012354065043,1.2574999855818214,-2.263816101525104,-2.2641832025127115,0.1784100659069434,-0.7231762643387112
Part1_E(1.09)Part3_E(1.4)Part11_E(1.7),1.09,1.4,1.7,0.015,1.25,1.75,1.2601037995025537,1.260785591571007,-2.267686588398519,-2.268489320266601,0.1794745877642591,-0.7257589492664694
Part1_E(2.14)Part3_E(1.01)Part11_E(1.79),2.14,1.01,1.79,0.015,1.25,1.75,1.2608570357865638,1.2614506233533962,-2.2659291478449664,-2.26644890894253,0.1788617688702652,-0.7258813042814749
Part1_E(1.05)Part3_E(1.14)Part11_E(2.1),1.05,1.14,2.1,0.015,1.25,1.75,1.2588405323401808,1.2597280998791944,-2.264769519204342,-2.265955684191356,0.1799978586589954,-0.7283377470679265
Part1_E(1.67)Part3_E(1.9)Part11_E(1.5),1.67,1.9,1.5,0.015,1.25,1.75,1.2571703582880542,1.2575714241836615,-2.2665935934787145,-2.266895717790609,-0.1768211146565706,0.7236223312587092
Part1_E(1.71)Part3_E(2.25)Part11_E(1.31),1.71,2.25,1.31,0.015,1.25,1.75,1.2562707491553609,1.2566043616088307,-2.2666302772338613,-2.266793642364059,-0.1766996723932049,0.7220077216316053
Part1_E(1.23)Part3_E(1.75)Part11_E(1.31),1.23,1.75,1.31,0.015,1.25,1.75,1.260449089922058,1.2609266526416578,-2.2696134360152675,-2.2700251817763872,-0.1769488429048218,0.7256362539715786
Part1_E(1.59)Part3_E(2.45)Part11_E(1.88),1.59,2.45,1.88,0.015,1.25,1.75,1.252456751896447,1.2528037564578407,-2.2627972744999245,-2.263111307204245,-0.1766798992664374,0.7216368174493669
Part1_E(1.36)Part3_E(1.25)Part11_E(2.45),1.36,1.25,2.45,0.015,1.25,1.75,1.255452562950033,1.2562102952774643,-2.2618397694934176,-2.262829468182507,0.1793875326273775,-0.7260478675133177
Part1_E(1.83)Part3_E(2.07)Part11_E(1.87),1.83,2.07,1.87,0.015,1.25,1.75,1.2538923523435308,1.2542779345274164,-2.263491250318553,-2.26379894756114,-0.1767611356142462,0.7226143393620043
Part1_E(1.48)Part3_E(1.13)Part11_E(2.3),1.48,1.13,2.3,0.015,1.25,1.75,1.2568262115391935,1.2576050108141776,-2.2625481971974266,-2.2635093036912943,0.1793698674537953,-0.7266914607607508
Part1_E(1.13)Part3_E(2.1)Part11_E(2.24),1.13,2.1,2.24,0.015,1.25,1.75,1.252828503363689,1.253307503933221,-2.262307421355988,-2.2629382857970843,-0.176887467497096,0.7242260632384058
Part1_E(1.65)Part3_E(1.25)Part11_E(2.14),1.65,1.25,2.14,0.015,1.25,1.75,1.2569762432581049,1.2576367269063775,-2.263502790903704,-2.264230806693292,0.179026385748228,-0.725175864754194
Part1_E(2.42)Part3_E(1.26)Part11_E(1.75),2.42,1.26,1.75,0.015,1.25,1.75,1.258877510863498,1.2593492663953996,-2.265629769856748,-2.266087193464005,0.178447898545717,-0.7234778840119268
Part1_E(1.03)Part3_E(1.52)Part11_E(2.32),1.03,1.52,2.32,0.015,1.25,1.75,1.2552145469244058,1.2559089186857173,-2.262944148075726,-2.2639094160224174,-0.1771907331668906,0.7284117645412301
Part1_E(2.15)Part3_E(1.84)Part11_E(1.37),2.15,1.84,1.37,0.015,1.25,1.75,1.2579164811323438,1.258244803678908,-2.267227747151408,-2.2675485116413774,0.1781029089031044,-0.7210331391003918
Part1_E(2.45)Part3_E(1.88)Part11_E(1.6),2.45,1.88,1.6,0.015,1.25,1.75,1.2557664881302706,1.2560870430705182,-2.265013701339224,-2.265325026386016,-0.1767650647473952,0.7222939599864027
Part1_E(1.23)Part3_E(1.48)Part11_E(1.27),1.23,1.48,1.27,0.015,1.25,1.75,1.2633097380044134,1.263861769438654,-2.2715637773093262,-2.272067191369662,0.1790801152783278,-0.7246912338324895
Part1_E(2.48)Part3_E(1.62)Part11_E(1.32),2.48,1.62,1.32,0.015,1.25,1.75,1.2596119332221984,1.2599193212114317,-2.2682513686734755,-2.268576823234364,0.1780930779872754,-0.721517391804465
Part1_E(1.63)Part3_E(1.96)Part11_E(1.55),1.63,1.96,1.55,0.015,1.25,1.75,1.256516945896299,1.2569168245156812,-2.266059593525633,-2.266369390794881,-0.1768081623907592,0.7234412500948592
Part1_E(1.64)Part3_E(2.28)Part11_E(1.57),1.64,2.28,1.57,0.015,1.25,1.75,1.2546407032158444,1.2549872109002764,-2.2648633641478835,-2.265124755879796,-0.1767092615355908,0.7220885385554809
Part1_E(1.09)Part3_E(1.5)Part11_E(1.83),1.09,1.5,1.83,0.015,1.25,1.75,1.258331146828042,1.258982620233988,-2.266252475189197,-2.267046790771069,-0.1771476079159051,0.7281772926174117
Part1_E(1.52)Part3_E(1.91)Part11_E(1.1),1.52,1.91,1.1,0.015,1.25,1.75,1.2605628039142789,1.2609366633550547,-2.2703298135629493,-2.270648231089961,-0.1768183356698511,0.7238155097678217
Part1_E(1.19)Part3_E(2.01)Part11_E(1.95),1.19,2.01,1.95,0.015,1.25,1.75,1.2545022387275828,1.2549797088525934,-2.263922910251172,-2.26449070967298,-0.1768919689282723,0.7244455169560269
Part1_E(1.03)Part3_E(1.62)Part11_E(2.09),1.03,1.62,2.09,0.015,1.25,1.75,1.2559705016008538,1.25660698974403,-2.2641900994038027,-2.2650343836473814,-0.1771239024273513,0.7275540379935405
Part1_E(2.16)Part3_E(1.27)Part11_E(1.31),2.16,1.27,1.31,0.015,1.25,1.75,1.263416545370312,1.263817287718506,-2.270538409373135,-2.2709905981639107,0.1785064621403661,-0.7238600313543547
Part1_E(2.32)Part3_E(1.41)Part11_E(2.04),2.32,1.41,2.04,0.015,1.25,1.75,1.2559294021062235,1.2564062188977048,-2.263288357512943,-2.263674212343622,0.1784077593985475,-0.722782206962446
Part1_E(1.6)Part3_E(1.54)Part11_E(1.88),1.6,1.54,1.88,0.015,1.25,1.75,1.2569740785764114,1.257512956940493,-2.264999514634514,-2.2655284251357006,0.1787505789468131,-0.723384568838194
Part1_E(2.12)Part3_E(1.34)Part11_E(1.96),2.12,1.34,1.96,0.015,1.25,1.75,1.2570745852932037,1.257591463743868,-2.2641555939816183,-2.264590331040477,0.1785649681203791,-0.7235187578151551
Part1_E(1.39)Part3_E(1.59)Part11_E(2.43),1.39,1.59,2.43,0.015,1.25,1.75,1.2539088469993291,1.254511218201408,-2.261835270901249,-2.262600628762741,-0.1770374469053312,0.7263977794431887
Part1_E(2.09)Part3_E(1.98)Part11_E(2.23),2.09,1.98,2.23,0.015,1.25,1.75,1.2524286691194193,1.2528289920554048,-2.261615881623013,-2.2619512205722363,-0.1767750359575839,0.7225784124544525
Part1_E(1.46)Part3_E(1.38)Part11_E(1.37),1.46,1.38,1.37,0.015,1.25,1.75,1.2627581731644586,1.2633067737260275,-2.2704810773322,-2.270935333359096,0.178945324145871,-0.7247264350568382
Part1_E(1.98)Part3_E(1.54)Part11_E(1.12),1.98,1.54,1.12,0.015,1.25,1.75,1.2630156221102364,1.2633644775002888,-2.271562763157385,-2.271928006919433,0.1783496472270054,-0.7226176296474635
Part1_E(2.33)Part3_E(1.68)Part11_E(1.6),2.33,1.68,1.6,0.015,1.25,1.75,1.2571156857720591,1.257496038569865,-2.26577981437579,-2.266111991370181,0.1781567113276797,-0.7214613720649357
Part1_E(1.58)Part3_E(1.86)Part11_E(1.39),1.58,1.86,1.39,0.015,1.25,1.75,1.2583693047096278,1.2587772368333423,-2.2677708181662264,-2.268075722314374,-0.1768425142055291,0.7240070079700561
Part1_E(1.47)Part3_E(1.68)Part11_E(1.79),1.47,1.68,1.79,0.015,1.25,1.75,1.2568704273728102,1.2573815031566469,-2.265455012409237,-2.265962498853245,-0.1769510660189254,0.7254228714386184
Part1_E(2.28)Part3_E(2.41)Part11_E(2.04),2.28,2.41,2.04,0.015,1.25,1.75,1.2513731441087337,1.2516845392465377,-2.2615552685362235,-2.261772473885384,-0.1766378732954026,0.7207635872654207
Part1_E(2.39)Part3_E(2.22)Part11_E(1.24),2.39,2.22,1.24,0.015,1.25,1.75,1.2561502992213138,1.256399041209669,-2.266449392223042,-2.2666815138161454,-0.1766595965159254,0.7210599402972157
Part1_E(1.05)Part3_E(1.95)Part11_E(1.14),1.05,1.95,1.14,0.015,1.25,1.75,1.260732767371188,1.2611674394331591,-2.2705901614744457,-2.270980826465652,-0.1769061742956749,0.7250061016109421
Part1_E(1.83)Part3_E(2.41)Part11_E(2.17),1.83,2.41,2.17,0.015,1.25,1.75,1.2512646933130016,1.251614406750296,-2.2613866375445126,-2.2617041984265964,-0.1766740143051129,0.7214156751864197
Part1_E(2.07)Part3_E(1.07)Part11_E(2.29),2.07,1.07,2.29,0.015,1.25,1.75,1.2565109230736269,1.257172297259923,-2.261778893981907,-2.262455340777388,0.1789009403338559,-0.725544032609443
Part1_E(1.62)Part3_E(2.2)Part11_E(1.46),1.62,2.2,1.46,0.015,1.25,1.75,1.2557196891640725,1.2560706847585912,-2.265861159306432,-2.2661177691650947,-0.1767301630198741,0.7224088567755723
Part1_E(2.39)Part3_E(1.34)Part11_E(2.1),2.39,1.34,2.1,0.015,1.25,1.75,1.255900396732476,1.2563911209574186,-2.262889622230299,-2.263293323179251,0.1784357668670211,-0.7230627145383828
Part1_E(2.01)Part3_E(1.19)Part11_E(1.06),2.01,1.19,1.06,0.015,1.25,1.75,1.2680513204059538,1.2684260320527738,-2.274946574376996,-2.27539427021015,0.1786194724302485,-0.7247108302391164
Part1_E(2.06)Part3_E(2.23)Part11_E(1.12),2.06,2.23,1.12,0.015,1.25,1.75,1.257300642092595,1.2575608057961112,-2.267727340704784,-2.2679689013404465,-0.1766699881077366,0.7214503968955651
Part1_E(2.08)Part3_E(1.81)Part11_E(1.15),2.08,1.81,1.15,0.015,1.25,1.75,1.260076607833834,1.260383000250362,-2.269486385218201,-2.269790533642298,0.1781168069621651,-0.7212329396968087
Part1_E(1.9)Part3_E(1.63)Part11_E(1.23),1.9,1.63,1.23,0.015,1.25,1.75,1.2611113909103102,1.261481438968208,-2.2698944744671765,-2.2702666946191328,0.1783513644751722,-0.7223069570399375
Part1_E(1.12)Part3_E(1.31)Part11_E(1.41),1.12,1.31,1.41,0.015,1.25,1.75,1.263725179876184,1.2643985773809452,-2.271095462862004,-2.2717958980540933,0.1794764873387302,-0.7263810575382543
Part1_E(1.68)Part3_E(2.27)Part11_E(2.05),1.68,2.27,2.05,0.015,1.25,1.75,1.2523757814935317,1.2527531794450355,-2.262298453508069,-2.2626559881279644,-0.1767244834770578,0.7221458952398334
Part1_E(1.24)Part3_E(2.31)Part11_E(2.09),1.24,2.31,2.09,0.015,1.25,1.75,1.2524947030599942,1.2529083222242683,-2.262476838160908,-2.2629753058732907,-0.1767833490138951,0.7229385312930044
Part1_E(1.53)Part3_E(2.08)Part11_E(1.88),1.53,2.08,1.88,0.015,1.25,1.75,1.2541198633796269,1.254535886070973,-2.263738096015174,-2.26414041219836,-0.1767965758971788,0.7231966840173834
Part1_E(1.1)Part3_E(2)Part11_E(1.43),1.1,2.0,1.43,0.015,1.25,1.75,1.2578670596666564,1.258316714333688,-2.267603789083812,-2.268055254009559,-0.1768919166561447,0.724653448053181
Part1_E(1.25)Part3_E(1.46)Part11_E(1.44),1.25,1.46,1.44,0.015,1.25,1.75,1.2616814984065572,1.2622635346838595,-2.2697099679471657,-2.2702697429389964,0.1791164539446721,-0.7247755081727663
Part1_E(1.32)Part3_E(2.4)Part11_E(1.41),1.32,2.4,1.41,0.015,1.25,1.75,1.2553409352340927,1.2556857559593553,-2.265893702857078,-2.26616943566848,-0.1767121872052423,0.7222476831221056
Part1_E(1.36)Part3_E(1.29)Part11_E(2.46),1.36,1.29,2.46,0.015,1.25,1.75,1.2552024916824047,1.2559403625461585,-2.2618015688441115,-2.2627652217008403,0.1793400907137589,-0.7257223907730767
Part1_E(1.91)Part3_E(2.3)Part11_E(1.56),1.91,2.3,1.56,0.015,1.25,1.75,1.2542980428830233,1.254617199020856,-2.2645596657613183,-2.264772261995536,-0.1766773792413004,0.7215477538068265
Part1_E(1.41)Part3_E(1.84)Part11_E(1.97),1.41,1.84,1.97,0.015,1.25,1.75,1.254979956329697,1.255472121632079,-2.263944039218836,-2.2644807676926844,-0.1769068302519127,0.7247088870338003
Part1_E(1.38)Part3_E(1.53)Part11_E(1.93),1.38,1.53,1.93,0.015,1.25,1.75,1.2570065715895995,1.2575944614146086,-2.264971211453908,-2.265626293878969,-0.1770460978653901,0.7267585701246223
Part1_E(1.43)Part3_E(2.38)Part11_E(2.13),1.43,2.38,2.13,0.015,1.25,1.75,1.2518819220524733,1.252267004640084,-2.2619714991226045,-2.2624005778588474,-0.1767295419007022,0.7222398351898335
Part1_E(1.26)Part11_E(1.07),1.26,1.0,1.07,0.015,1.25,1.75,1.2726879769420518,1.2734053957600815,-2.2783721411773064,-2.2789152738368945,0.1795996453491711,-0.7289213663446856
Part1_E(2.18)Part3_E(1.27)Part11_E(2.45),2.18,1.27,2.45,0.015,1.25,1.75,1.254475773721023,1.2550547770191456,-2.2609323547213185,-2.2615089919390954,0.1786440640770989,-0.7238560546365679
Part1_E(2.12)Part3_E(2.5)Part11_E(1.81),2.12,2.5,1.81,0.015,1.25,1.75,1.2520638229066194,1.25236140797849,-2.2625216328514024,-2.262720683355327,-0.1766198269282978,0.7206623745793173
Part1_E(1.12)Part3_E(1.66)Part11_E(1.66),1.12,1.66,1.66,0.015,1.25,1.75,1.2584347929090736,1.2590017939253566,-2.267051002132808,-2.267690134078724,-0.1770442704774928,0.7267596854037454
Part1_E(1.84)Part3_E(2.11)Part11_E(1.78),1.84,2.11,1.78,0.015,1.25,1.75,1.254142755722233,1.2545137903322416,-2.2638833303562493,-2.264168785896373,-0.1767448972770116,0.7224162249091228
Part1_E(2.32)Part3_E(2.36)Part11_E(2.41),2.32,2.36,2.41,0.015,1.25,1.75,1.250261415063895,1.2505950040814435,-2.260182419728,-2.260441950531696,-0.1766559832454083,0.7209179034721824
Part1_E(1.12)Part3_E(1.71)Part11_E(1.39),1.12,1.71,1.39,0.015,1.25,1.75,1.2602594202759831,1.260779216216474,-2.2692385056495503,-2.2697527110648203,-0.1770031210877377,0.7263305353755684
Part1_E(1.3)Part3_E(2.01)Part11_E(1.99),1.3,2.01,1.99,0.015,1.25,1.75,1.2541705749814152,1.2546364800713763,-2.2635670279442146,-2.264101045572849,-0.1768675245089211,0.7241312973982271
Part1_E(1.73)Part3_E(1.15)Part11_E(1.12),1.73,1.15,1.12,0.015,1.25,1.75,1.2682285685293715,1.2687016107624427,-2.2748429155039016,-2.2753736158291464,0.178880619945585,-0.7257240971331711
Part1_E(1.2)Part3_E(1.71)Part11_E(1.35),1.2,1.71,1.35,0.015,1.25,1.75,1.260469203177608,1.2609686262183837,-2.2694783400852523,-2.2699342222027896,-0.1769766435334492,0.7260139561277014
Part1_E(1.27)Part3_E(1.84)Part11_E(2.42),1.27,1.84,2.42,0.015,1.25,1.75,1.25300150601327,1.2535411509474288,-2.261739587296659,-2.262446489933399,-0.176958248158638,0.7252198445637337
Part1_E(2.17)Part3_E(1.19)Part11_E(2.44),2.17,1.19,2.44,0.015,1.25,1.75,1.254910890823951,1.2555192383700513,-2.260909091130011,-2.2615251404847565,0.1787244978758545,-0.7244122632572007
Part1_E(1.73)Part3_E(2.43)Part11_E(1.17),1.73,2.43,1.17,0.015,1.25,1.75,1.2561520918808298,1.25642700134638,-2.266906865937636,-2.2671561539834224,-0.1766441604122439,0.7213058217970026
Part1_E(1.53)Part3_E(1.34)Part11_E(1.74),1.53,1.34,1.74,0.015,1.25,1.75,1.2594954365276247,1.2600996815308017,-2.2667430498735706,-2.2673341740103266,0.1789871682642146,-0.7248292182402108
Part1_E(1.26)Part3_E(2.07)Part11_E(2.35),1.26,2.07,2.35,0.015,1.25,1.75,1.2523728092014317,1.2528489273358654,-2.2617297720333065,-2.2623432393467424,-0.1768696748797407,0.7240131239691913
Part1_E(2.48)Part3_E(1.98)Part11_E(1.36),2.48,1.98,1.36,0.015,1.25,1.75,1.2567069733130318,1.2569845672573656,-2.2663802953887524,-2.266649808781024,-0.1767261082989097,0.7218060205733582
Part1_E(1.66)Part3_E(1.63)Part11_E(2.06),1.66,1.63,2.06,0.015,1.25,1.75,1.2552902803347097,1.2558093612936294,-2.263539191589521,-2.264068523943951,-0.1769492668988793,0.7252334382290441
Part1_E(1.61)Part3_E(1.14)Part11_E(1.09),1.61,1.14,1.09,0.015,1.25,1.75,1.269117683404509,1.2696187784734718,-2.2757110050614653,-2.276263728014916,0.1789918322694733,-0.7261594796868206
Part1_E(1.28)Part3_E(1.32)Part11_E(1.01),1.28,1.32,1.01,0.015,1.25,1.75,1.2685505884432444,1.2691108452472926,-2.276331432348626,-2.276841745383671,0.1791230397608026,-0.7257112258670105
Part1_E(2.48)Part3_E(1.85)Part11_E(1.26),2.48,1.85,1.26,0.015,1.25,1.75,1.258339254136084,1.2586147391231577,-2.267750379206936,-2.268026969449144,0.1779452839849382,-0.7206059973621508
Part1_E(1.72)Part3_E(1.63)Part11_E(1.56),1.72,1.63,1.56,0.015,1.25,1.75,1.2584915406035786,1.2589497290851426,-2.267055373624697,-2.2674156677288773,0.1785295722927917,-0.7226426907847247
Part1_E(1.88)Part3_E(2.44)Part11_E(2.01),1.88,2.44,2.01,0.015,1.25,1.75,1.2517035803197438,1.2520370598537212,-2.2619585132055047,-2.2622230640620105,-0.176657356233767,0.7212149385180987
Part1_E(2.13)Part3_E(1.31)Part11_E(2.15),2.13,1.31,2.15,0.015,1.25,1.75,1.25601545676704,1.2565610393035662,-2.262832928431294,-2.2633512336619765,0.1786075050244761,-0.7236896106325322
Part1_E(1.3)Part3_E(1.24)Part11_E(1.19),1.3,1.24,1.19,0.015,1.25,1.75,1.266910186546658,1.267514282648495,-2.274092357154577,-2.2745952140731154,0.1792455885305767,-0.7263144431882267
Part1_E(1.26)Part3_E(1.21)Part11_E(1.49),1.26,1.21,1.49,0.015,1.25,1.75,1.263558642531995,1.2642512384318485,-2.270307261620211,-2.2710112243718408,0.1794137361428616,-0.7267342377361063
Part1_E(1.02)Part3_E(2.05)Part11_E(1.94),1.02,2.05,1.94,0.015,1.25,1.75,1.2545631585445811,1.2550522205507515,-2.2640867007819434,-2.2647099560973847,-0.1769257818810454,0.724782580129005
Part1_E(2.23)Part3_E(1.68)Part11_E(1.31),2.23,1.68,1.31,0.015,1.25,1.75,1.2595039409519213,1.2598339768644975,-2.2683703835238824,-2.2687067839732418,0.1781580673975322,-0.7215809799768682
Part1_E(1.99)Part3_E(1.61)Part11_E(1.57),1.99,1.61,1.57,0.015,1.25,1.75,1.2581939633399282,1.258638471936982,-2.266684565469721,-2.2669405254423016,0.1783716967231851,-0.7222691874089462
Part1_E(2.24)Part3_E(1.09)Part11_E(2.43),2.24,1.09,2.43,0.015,1.25,1.75,1.255368325140422,1.2560016249004498,-2.2607053997906013,-2.261342495745102,0.1787824278337287,-0.725007800181416
Part1_E(1.65)Part3_E(1.2)Part11_E(1.97),1.65,1.2,1.97,0.015,1.25,1.75,1.2585107616463085,1.2591733434768797,-2.264843982224795,-2.265536402137647,0.1790581214264883,-0.7255612316963027
Part1_E(1.45)Part3_E(1.23)Part11_E(2.2),1.45,1.23,2.2,0.015,1.25,1.75,1.2569622636191145,1.257686152324928,-2.2633552242131616,-2.264227869120237,0.1792678543607549,-0.7259175002334729
Part1_E(1.19)Part3_E(1.38)Part11_E(1.13),1.19,1.38,1.13,0.015,1.25,1.75,1.2662413544334874,1.2668109315708411,-2.274203688647696,-2.2746724622898515,0.1792085962416935,-0.7255461413012856
Part1_E(1.98)Part3_E(2.25)Part11_E(1.84),1.98,2.25,1.84,0.015,1.25,1.75,1.253077795834275,1.2534194095912623,-2.26307237731207,-2.263324032812896,-0.1766941155037817,0.7216668192607155
Part1_E(1.68)Part3_E(1.7)Part11_E(2.2),1.68,1.7,2.2,0.015,1.25,1.75,1.254183486400008,1.2546909967361028,-2.262593353409616,-2.263130689433077,-0.1769223297454028,0.7247958675371312
Part1_E(1.16)Part3_E(1.98)Part11_E(1.66),1.16,1.98,1.66,0.015,1.25,1.75,1.2563422550649774,1.2568096389631798,-2.265867628722081,-2.2663748776085377,-0.1768964565596185,0.7246307543543695
Part1_E(2)Part3_E(2.44)Part11_E(2.09),2.0,2.44,2.09,0.015,1.25,1.75,1.251304647773596,1.2516338389795607,-2.261518241877274,-2.261775225580887,-0.1766498981227071,0.7210518093422656
Part1_E(2.48)Part3_E(2.21)Part11_E(2.43),2.48,2.21,2.43,0.015,1.25,1.75,1.2505720527747228,1.2509159779569037,-2.26018761178002,-2.260448597282927,-0.1766861452545402,0.7211940948931197
Part1_E(2.41)Part3_E(2.17)Part11_E(1.92),2.41,2.17,1.92,0.015,1.25,1.75,1.2526896350384649,1.253013995288604,-2.262468687182228,-2.262679911658396,-0.1766898021249784,0.7213392499952568
Part1_E(1.73)Part3_E(1.64)Part11_E(2.4),1.73,1.64,2.4,0.015,1.25,1.75,1.2534657726725449,1.2539961852144434,-2.26157400919771,-2.2621646413966823,-0.1769459161040742,0.7250459509482254
Part1_E(2.41)Part3_E(1.1)Part11_E(2.14),2.41,1.1,2.14,0.015,1.25,1.75,1.2570333158077107,1.257595694469698,-2.2625750582952064,-2.263070475483314,0.1786473561119228,-0.7245881490043745
Part1_E(2.24)Part3_E(1.3)Part11_E(1.11),2.24,1.3,1.11,0.015,1.25,1.75,1.2654610385017029,1.2657906760217998,-2.2729155724374928,-2.27330572673859,0.1783991434724848,-0.723515239365719
