File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3,inner_radius_x1,inner_radius_x2,inner_radius_x3
Part1_E(2.07)Part3_E(1.83)Part7_E(1.28)Part10_E(1.52)Part11_E(2.22)Pressure(0.015),1.83,0.015,1.25,1.75,1.3437757507910553,1.3477803451947636,1.3515449727311677,-2.337766211671389,-2.34322747781708,-2.345457719857228,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.08)Part3_E(2.41)Part7_E(1.74)Part10_E(1.6)Part11_E(1.02)Pressure(0.015),2.41,0.015,1.25,1.75,1.355066397955456,1.3577733981149258,1.3600618750579605,-2.354244521643963,-2.3574261030732355,-2.3590330922476417,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.64)Part3_E(1.15)Part7_E(1.28)Part10_E(2.27)Part11_E(2.46)Pressure(0.015),1.15,0.015,1.25,1.75,1.3039252077118153,1.3107186473761454,1.317797697377081,-2.285647054595993,-2.297204922111084,-2.2982890526531743,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.79)Part3_E(2.36)Part7_E(1.14)Part10_E(2.46)Part11_E(2.46)Pressure(0.015),2.36,0.015,1.25,1.75,1.293575400032308,1.2964973154780175,1.2987263648444851,-2.29148286870523,-2.295651696310814,-2.296213360292689,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.37)Part3_E(1.61)Part7_E(1.16)Part10_E(1.34)Part11_E(1.42)Pressure(0.015),1.61,0.015,1.25,1.75,1.4167771480155418,1.4212292810237304,1.4256323743996262,-2.408359332162468,-2.413816379400935,-2.4173442596152817,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.21)Part3_E(2.19)Part7_E(1.88)Part10_E(2.45)Part11_E(1.33)Pressure(0.015),2.19,0.015,1.25,1.75,1.3076905914098365,1.310922867918044,1.313609137759392,-2.30457497802724,-2.309147475842736,-2.3101775543524594,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.53)Part3_E(1.04)Part7_E(1.42)Part10_E(1.76)Part11_E(1.92)Pressure(0.015),1.04,0.015,1.25,1.75,1.3561036784781368,1.3644164833138872,1.3741532317183895,-2.3348002482331696,-2.348003559016336,-2.3527129989495883,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.09)Part3_E(2.01)Part7_E(1.01)Part10_E(1.77)Part11_E(2.3)Pressure(0.015),2.01,0.015,1.25,1.75,1.327619413291835,1.3310551903249002,1.3339663501615175,-2.3233233500714454,-2.327843477064983,-2.3294201422817,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.44)Part3_E(2.26)Part7_E(2.2)Part10_E(1.66)Part11_E(2.08)Pressure(0.015),2.26,0.015,1.25,1.75,1.2847889754152706,1.2878105766980732,1.2900175640556586,-2.281858010887715,-2.286277463705428,-2.2865464978055945,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.44)Part3_E(1.53)Part7_E(2.05)Part10_E(2.21)Part11_E(1.32)Pressure(0.015),1.53,0.015,1.25,1.75,1.314227921198338,1.31908876091644,1.323679012117165,-2.30392531135767,-2.311321498349297,-2.3129030153471386,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.48)Part3_E(1.73)Part7_E(1.42)Part10_E(1.94)Part11_E(1.99)Pressure(0.015),1.73,0.015,1.25,1.75,1.3181453226699456,1.3223545988163767,1.326178414602233,-2.3106763761439253,-2.3167892774644985,-2.3183883433896013,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(2.48)Part3_E(2.07)Part7_E(2.39)Part10_E(2.26)Part11_E(1.66)Pressure(0.015),2.07,0.015,1.25,1.75,1.285665718388154,1.2891025502802036,1.2917218723122923,-2.2811510806187854,-2.2864424265012926,-2.286567664798046,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
Part1_E(1.26)Part3_E(2.08)Part7_E(1.17)Part10_E(2.27)Part11_E(1.08)Pressure(0.015),2.08,0.015,1.25,1.75,1.358232043144454,1.3614591781231145,1.3642492235007204,-2.3548959251892616,-2.3588172391219464,-2.360742887370856,0.1754530301220329,-0.7102867074044281,-1.2365097488523484
